Id,VIN,Model,MSRP,CreateDate
14061,WP1AA29P66LA23964,2006 Porsche Cayenne Tiptronic,51040,2017-08-29 15:51:10.297000000
14062,WP0CB2A97AS754292,2010 Porsche Carrera C4S Cabriolet,119565,2017-08-29 16:15:12.250000000
14063,WP1AD2A25GLA77071,2016 Porsche Cayenne GTS,126315,2017-08-29 17:17:02.967000000
14064,WP1AC2A20BLA81489,2011 Porsche Cayenne Turbo E2,115955,2017-08-29 17:42:03.310000000
14065,WP1AB2A59FLB51512,2015 Porsche Macan S,65200,2017-08-29 18:07:00.357000000
14066,WP1AD2A28GLA72446,2016 Porsche Cayenne GTS,106230,2017-08-29 18:12:26.857000000
14067,WP1AD2A2XGLA71251,2016 Porsche Cayenne GTS,104680,2017-08-29 18:15:45.577000000
14068,WP1AC2A27GLA88186,2016 Porsche Cayenne Turbo,129170,2017-08-29 18:24:37.873000000
14069,WP0CB29974S675617,2004 Porsche 911 Turbo Cabriolet,133035,2017-08-29 18:53:47.643000000
14070,WP0AB2A93CS721008,2012 Porsche 911 Carrera 4 GTS,120785,2017-08-29 22:22:10.327000000
14071,WP0AB29942S696168,2002 Porsche 911 GT2,188280,2017-08-29 22:37:24.263000000
14072,WP0AA2A99ES106100,2014 Porsche 911 Carrera,106165,2017-08-30 00:03:08.843000000
14073,WP0AB2A98ES120373,2014 Porsche 911 Carrera 4S,135270,2017-08-30 00:34:39.717000000
14074,WP1AC2A24DLA90487,2013 Porsche Cayenne Turbo E2,124140,2017-08-30 00:38:20.763000000
14075,WP1AF2A57GLB90623,2016 Porsche Macan Turbo,88920,2017-08-30 02:20:01.903000000
14076,WP1AD2A26GLA71683,2016 Porsche Cayenne GTS,103285,2017-08-30 02:46:57.200000000
14077,WP0AB2A97GS122652,2016 Porsche 911 Carrera GTS,139710,2017-08-30 02:48:35.750000000
14078,WP1AG2A53HLB54331,2017 Porsche Macan GTS,85260,2017-08-30 09:18:58.763000000
14079,WP0CB2A85DS130180,2013 Porsche Boxster S,83725,2017-08-30 12:08:02.500000000
14080,WP0CB2A89DS132594,2013 Porsche Boxster S,73790,2017-08-30 12:15:37.153000000
14081,WP0CA29926S755803,2006 Porsche Carrera Cabriolet,95960,2017-08-30 13:22:19.420000000
14082,WP0CD29979S773726,2009 Porsche 911 Turbo Cabriolet,160225,2017-08-30 13:37:49.513000000
14083,WP0AC2A75BL090704,2011 Porsche Panamera Turbo,146315,2017-08-30 13:52:50.890000000
14084,WP0AC2A7XBL090505,2011 Porsche Panamera Turbo,151765,2017-08-30 13:54:25.607000000
14085,WP0AC2A78DL090411,2013 Porsche Panamera Turbo,164580,2017-08-30 13:57:19.437000000
14086,WP0CD29968S788524,2008 Porsche 911 Turbo Cabriolet,150080,2017-08-30 14:11:09.090000000
14087,WP0CD29948S789672,2008 Porsche 911 Turbo Cabriolet,157740,2017-08-30 14:13:22.640000000
14088,WP0AB2A98CS121424,2012 Porsche The new 911 Carrera S,120135,2017-08-30 15:18:05.763000000
14089,WP0CB2A98HS155850,2017 Porsche 911 Carrera S Cabriolet,138555,2017-08-30 16:05:29.297000000
14090,WP1AG2A5XHLB54200,2017 Porsche Macan GTS,76900,2017-08-30 19:03:13.297000000
14091,WP1AD2A2XGLA77129,2016 Porsche Cayenne GTS,110485,2017-08-30 19:05:11.530000000
14092,WP0AC29977S792946,2007 Porsche 911 GT3,123040,2017-08-30 21:21:27.653000000
14093,WP0AD29987S784254,2007 Porsche 911 Turbo Coupe,149778,2017-08-30 21:33:32.357000000
14094,WP0AA2A98HS107517,2017 Porsche 911 Carrera,112300,2017-08-30 23:22:47.530000000
14095,WP0CA29981S652796,2001 Porsche Carrera Cabriolet,97895,2017-08-30 23:35:16.763000000
14096,WP1AD2A27GLA76777,2016 Porsche Cayenne GTS,108935,2017-08-31 00:26:20.467000000
14097,WP0AD2A99BS766303,2011 Porsche 911 Turbo S,170270,2017-08-31 01:13:27.920000000
14098,WP0CB2A84CS730199,2012 Porsche Boxster S,73385,2017-08-31 02:09:52.170000000
14099,WP0AA29963S624022,2003 Porsche Carrera 4S Coupe,97795,2017-08-31 03:10:38.107000000
14100,WP0AD2A92ES166596,2014 Porsche 911 Turbo,162010,2017-08-31 03:50:14.483000000
14101,WP0AD2A91ES167335,2014 Porsche 911 Turbo,154780,2017-08-31 03:51:21.590000000
14102,WP0CB2A91FS154634,2015 Porsche 911 Carrera GTS Cabriolet,142015,2017-08-31 03:54:06.873000000
14103,WP0CB2A9XFS154518,2015 Porsche 911 Carrera GTS Cabriolet,147205,2017-08-31 03:55:11.980000000
14104,WP0AB2A92GS122848,2016 Porsche 911 Carrera 4S,122845,2017-08-31 05:19:28.170000000
14105,WP0AB29917S732793,2007 Porsche Carrera 4S Coupe,94770,2017-08-31 05:59:36.310000000
14106,WP1AA2A25GLA03058,2016 Porsche Cayenne,71050,2017-08-31 06:20:52.873000000
14107,WP1AA2A21GKA13754,2016 Porsche Cayenne,71200,2017-08-31 06:26:14.217000000
14108,WP1AA2A24GLA05609,2016 Porsche Cayenne,69900,2017-08-31 06:30:03.077000000
14109,WP1AA2A21GKA09445,2016 Porsche Cayenne,64650,2017-08-31 06:32:13.140000000
14110,WP1AA2A22GKA08711,2016 Porsche Cayenne,63325,2017-08-31 07:00:15.357000000
14111,WP1AA2A24HKA81466,2017 Porsche Cayenne Platinum Edition,70180,2017-08-31 07:00:56.153000000
14112,WP1AA2A24GLA10700,2016 Porsche Cayenne,69005,2017-08-31 07:01:56.560000000
14113,WP1AA2A20GKA13762,2016 Porsche Cayenne,71200,2017-08-31 07:03:13.170000000
14114,WP1AA2A2XGKA13686,2016 Porsche Cayenne,71200,2017-08-31 07:07:28.357000000
14115,WP1AA2A21HKA81599,2017 Porsche Cayenne Platinum Edition,71870,2017-08-31 07:10:24.950000000
14116,WP1AA2A21HKA80386,2017 Porsche Cayenne Platinum Edition,71480,2017-08-31 07:12:10.547000000
14117,WP1AA2A25GKA13269,2016 Porsche Cayenne,68255,2017-08-31 07:26:29.327000000
14118,WP1AA2A23GKA15666,2016 Porsche Cayenne,71075,2017-08-31 07:39:21.530000000
14119,WP1AA2A20GLA10984,2016 Porsche Cayenne,67785,2017-08-31 07:42:16.250000000
14120,WP1AA2A23GKA15196,2016 Porsche Cayenne,70955,2017-08-31 07:42:53.140000000
14121,WP1AA2A22HKA80932,2017 Porsche Cayenne Platinum Edition,72720,2017-08-31 07:50:38.217000000
14122,WP1AA2A20GKA15799,2016 Porsche Cayenne,71990,2017-08-31 07:52:12.420000000
14123,WP1AB2A51FLB54887,2015 Porsche Macan S,70280,2017-08-31 08:11:30.607000000
14124,WP0CA29911S653725,2001 Porsche Carrera Cabriolet,92210,2017-08-31 11:14:31.450000000
14125,WP0CA2A97HS141408,2017 Porsche 911 Carrera 4 Cabriolet,126030,2017-08-31 11:53:54.450000000
14126,WP0AA2A99HS106103,2017 Porsche 911 Carrera,111305,2017-08-31 12:01:20.700000000
14127,WP0AB29965S685063,2005 Porsche 911 Turbo S Coupe,150215,2017-08-31 13:28:47.513000000
14128,WP0AB2A92AS720705,2010 Porsche Carrera 4S Coupe,108735,2017-08-31 14:22:01.920000000
14129,WP1AG2A55HLB54086,2017 Porsche Macan GTS,79090,2017-08-31 15:40:01.560000000
14130,WP1AG2A56JLB60601,2018 Porsche Macan GTS,75600,2017-08-31 15:45:56.060000000
14131,WP0CA2A98CS140356,2012 Porsche The new 911 Carrera Cabriolet,111100,2017-08-31 16:26:35.340000000
14132,WP0CA2A94BS740354,2011 Porsche Carrera Cabriolet,100805,2017-08-31 16:31:23.060000000
14133,WP1AD2A27GLA78528,2016 Porsche Cayenne GTS,105105,2017-08-31 16:37:46.840000000
14134,WP0CA2A89CS710355,2012 Porsche Boxster,58070,2017-08-31 16:38:23.107000000
14135,WP1AE2A2XELA50099,2014 Porsche Cayenne S Hybrid,92800,2017-08-31 16:38:38.233000000
14136,WP0AB2A94ES122198,2014 Porsche 911 Carrera 4S,131960,2017-08-31 16:47:24.590000000
14137,WP0CA2A97ES140660,2014 Porsche 911 Carrera Cabriolet,134525,2017-08-31 17:32:40.687000000
14138,WP0CD2A90BS773441,2011 Porsche 911 Turbo Cabriolet,163785,2017-08-31 18:21:04.263000000
14139,WP0AB29888U782636,2008 Porsche Cayman S,66285,2017-08-31 18:48:16.107000000
14140,WP0CB29848U731059,2008 Porsche Boxster S,71640,2017-08-31 18:53:43.530000000
14141,WP0AA2A98HS106190,2017 Porsche 911 Carrera,105140,2017-08-31 18:56:42.840000000
14142,WP0AC2A94ES183502,2014 Porsche 911 GT3,145305,2017-08-31 18:59:32.047000000
14143,WP0AB2A92FS125148,2015 Porsche 911 Carrera GTS,135280,2017-08-31 19:02:47.983000000
14144,WP0CB29888U732182,2008 Porsche Boxster RS 60 Spyder,69015,2017-08-31 19:17:14.327000000
14145,WP0CA2A82BS710812,2011 Porsche Boxster,61115,2017-08-31 19:23:03.060000000
14146,WP0CB2A81AU730369,2010 Porsche Boxster S,63360,2017-08-31 19:27:54.123000000
14147,WP0CB29899U730359,2009 Porsche Boxster S,71840,2017-08-31 19:30:15.890000000
14148,WP1AB2A55JLB30861,2018 Porsche Macan S,81220,2017-08-31 19:36:29.093000000
14149,WP1AF2A59HLB61190,2017 Porsche Macan Turbo,92360,2017-08-31 19:38:17.310000000
14150,WP0CB2A83EK140658,2014 Porsche Boxster S,80810,2017-08-31 19:52:45.093000000
14151,WP0AA2A92DS106146,2013 Porsche The new 911 Carrera,99740,2017-08-31 20:43:04.403000000
14152,WP1AC2A20BLA87373,2011 Porsche Cayenne Turbo E2,126350,2017-08-31 22:12:07.013000000
14153,WP0AC2A85GK191814,2016 Porsche Cayman GT4,99595,2017-08-31 23:27:47.140000000
14154,WP0AA2A98GS106138,2016 Porsche 911 Carrera,111370,2017-08-31 23:35:20.293000000
14155,WP1AC2A23ELA87890,2014 Porsche Cayenne Turbo S,157335,2017-08-31 23:49:42.890000000
14156,WP1AD2A29GLA73539,2016 Porsche Cayenne GTS,108870,2017-09-01 00:18:02.560000000
14157,WP0AB2A93ES121771,2014 Porsche 911 Carrera S,104875,2017-09-01 00:46:19.903000000
14158,WP1AA2A20HKA82534,2017 Porsche Cayenne,75820,2017-09-01 00:50:34.983000000
14159,WP0AB2A9XFS125513,2015 Porsche 911 Carrera GTS,134775,2017-09-01 00:56:18.327000000
14160,WP0CD2A91FS178698,2015 Porsche 911 Turbo S Cabriolet,202930,2017-09-01 01:08:22.187000000
14161,WP1AF2A56GLB90547,2016 Porsche Macan Turbo,85325,2017-09-01 02:58:04.343000000
14162,WP0CA29991S654248,2001 Porsche Carrera Cabriolet,85575,2017-09-01 02:59:25.623000000
14163,WP0CB29906S768241,2006 Porsche Carrera S Cabriolet,99740,2017-09-01 03:51:46.607000000
14164,WP1AA2A25GLA05988,2016 Porsche Cayenne,72920,2017-09-01 04:35:38.513000000
14165,WP1AB2A51GLB40568,2016 Porsche Macan S,63670,2017-09-01 04:38:15.857000000
14166,WP1AD2A26GLA70694,2016 Porsche Cayenne GTS,116195,2017-09-01 05:43:46
14167,WP0AC2A76FL070340,2015 Porsche Panamera Turbo S,248820,2017-09-01 05:52:48.297000000
14168,WP0AC2A79FL070350,2015 Porsche Panamera Turbo S,192545,2017-09-01 05:59:39.310000000
14169,WP0AC2A70FL070270,2015 Porsche Panamera Turbo S,190575,2017-09-01 06:00:12.513000000
14170,WP0AA2A97ES106676,2014 Porsche 911 Carrera,100345,2017-09-01 06:06:06.547000000
14171,WP1AA2A20HKA85725,2017 Porsche Cayenne Platinum Edition,69905,2017-09-01 07:03:05.843000000
14172,WP1AA2A22GKA11771,2016 Porsche Cayenne,72545,2017-09-01 07:05:33.123000000
14173,WP1AA2A29GKA15154,2016 Porsche Cayenne,70955,2017-09-01 07:14:07.090000000
14174,WP0AB29877U781427,2007 Porsche Cayman S,67035,2017-09-01 11:47:54.937000000
14175,WP0AB2A99FS125910,2015 Porsche 911 Carrera GTS,152390,2017-09-01 12:14:49.623000000
14176,WP0AB29857U781930,2007 Porsche Cayman S,72345,2017-09-01 12:53:21.467000000
14177,WP0AB29977S730546,2007 Porsche Carrera S Coupe,100505,2017-09-01 13:37:41.733000000
14178,WP0AB29976S741738,2006 Porsche Carrera S Coupe,88080,2017-09-01 14:23:53.263000000
14179,WP1AC29P58LA82498,2008 Porsche Cayenne Turbo,98095,2017-09-01 15:04:07.560000000
14180,WP1AF2A59HLB61447,2017 Porsche Macan Turbo,87365,2017-09-01 15:22:50.467000000
14181,WP1AB29P19LA42651,2009 Porsche Cayenne S,70465,2017-09-01 15:40:15.890000000
14182,WP0AC2A75EL073373,2014 Porsche Panamera Turbo S,205530,2017-09-01 15:48:53.093000000
14183,WP0AD29957S784521,2007 Porsche 911 Turbo Coupe,135488,2017-09-01 15:53:00.403000000
14184,WP0AD29927S784329,2007 Porsche 911 Turbo Coupe,145510,2017-09-01 15:54:56.013000000
14185,WP0AB29975S740961,2005 Porsche Carrera S Coupe,90115,2017-09-01 16:12:23.420000000
14186,WP0AB2A97ES122325,2014 Porsche 911 Carrera S,125295,2017-09-01 16:54:23.640000000
14187,WP0AB2A97DS121769,2013 Porsche 911 Carrera S,121255,2017-09-01 16:59:35.513000000
14188,WP1AC29P48LA90463,2008 Porsche Cayenne Turbo,105010,2017-09-01 18:03:46.233000000
14189,WP0AC2A97FS183964,2015 Porsche 911 GT3,147175,2017-09-01 18:49:48.233000000
14190,WP0AC2A95FS189228,2015 Porsche 911 GT3,156760,2017-09-01 19:02:08.390000000
14191,WP0AC2A93ES183118,2014 Porsche 911 GT3,148455,2017-09-01 19:47:53.653000000
14192,WP0AB2A85EK191067,2014 Porsche Cayman S,71790,2017-09-01 19:57:41.373000000
14193,WP0AB2A9XGS122273,2016 Porsche 911 Carrera GTS,137330,2017-09-01 21:00:47.357000000
14194,WP0AA2A81BU760256,2011 Porsche Cayman,62495,2017-09-01 21:03:12.670000000
14195,WP0AA2A83BU760131,2011 Porsche Cayman,54935,2017-09-01 21:05:10.750000000
14196,WP0AB2A92FS125876,2015 Porsche 911 Carrera GTS,138415,2017-09-01 21:07:58.200000000
14197,WP0CD2A96CS773445,2012 Porsche 911 Turbo Cabriolet,167710,2017-09-01 21:38:11.530000000
14198,WP0AA2A86EK172045,2014 Porsche Cayman,54190,2017-09-01 21:45:46.623000000
14199,WP0AB29996S744186,2006 Porsche Carrera S Coupe,98195,2017-09-01 21:52:32.123000000
14200,WP0AB29937S733055,2007 Porsche Carrera S Coupe,88010,2017-09-01 22:03:33.420000000
14201,WP0AB2A91GS122534,2016 Porsche 911 Carrera 4S,125925,2017-09-01 23:51:48.873000000
14202,WP0AB2A97FS124173,2015 Porsche 911 Carrera S,111430,2017-09-01 23:56:03.263000000
14203,WP0AB2A99FS110291,2015 Porsche 911 Carrera S,113000,2017-09-01 23:56:33.687000000
14204,WP0AB2A93ES120409,2014 Porsche 911 Carrera S,118705,2017-09-01 23:57:02.577000000
14205,WP0AD2A99FS166600,2015 Porsche 911 Turbo,170300,2017-09-02 00:34:02.047000000
14206,WP1AG2A55HLB51740,2017 Porsche Macan GTS,83685,2017-09-02 01:21:02.153000000
14207,WP1AG2A5XJLB60276,2018 Porsche Macan GTS,86520,2017-09-02 01:46:04.250000000
14208,WP1AG2A58HLB56690,2017 Porsche Macan GTS,85260,2017-09-02 01:46:53.187000000
14209,WP1AG2A5XHLB54066,2017 Porsche Macan GTS,86615,2017-09-02 01:51:07.577000000
14210,WP1AF2A59HLB61223,2017 Porsche Macan Turbo,100320,2017-09-02 02:59:46.437000000
14211,WP0AA29946S715732,2006 Porsche Carrera Coupe,84775,2017-09-02 09:30:14.107000000
14212,WP0AB2A94DS122538,2013 Porsche 911 Carrera S,114735,2017-09-02 12:51:44.890000000
14213,WP1AF2A5XGLB95220,2016 Porsche Macan Turbo,83515,2017-09-02 14:16:11.187000000
14214,WP0AB2A99AS720152,2010 Porsche Carrera 4S Coupe,114145,2017-09-02 15:26:36.280000000
14215,WP0AA2A84EK170679,2014 Porsche Cayman,66585,2017-09-02 17:54:54.467000000
14216,WP0AB2A93HS125257,2017 Porsche 911 Carrera GTS,138470,2017-09-02 18:45:29.263000000
14217,WP1AA2A27HKA81137,2017 Porsche Cayenne Platinum Edition,70040,2017-09-02 19:37:11.340000000
14218,WP0AA29965S716038,2005 Porsche Carrera Coupe,87780,2017-09-02 20:30:58.733000000
14219,WP0AB29992S687532,2002 Porsche 911 Turbo Coupe,118720,2017-09-02 22:15:51.547000000
14220,WP0AB29982S685951,2002 Porsche 911 Turbo Coupe,119160,2017-09-02 22:16:34.857000000
14221,WP0AB29902S696233,2002 Porsche 911 GT2,187645,2017-09-02 22:17:01.733000000
14222,WP0CB29946S766895,2006 Porsche Carrera C4S Cabriolet,109305,2017-09-03 00:56:27.403000000
14223,WP1AA2A26HKA85583,2017 Porsche Cayenne Platinum Edition,73230,2017-09-03 01:04:29.607000000
14224,WP1AA2A26GKA13782,2016 Porsche Cayenne,71200,2017-09-03 01:06:29.967000000
14225,WP0AC2A86GK197881,2016 Porsche Cayman GT4,98660,2017-09-03 01:31:50.373000000
14226,WP0AC2A80GK197066,2016 Porsche Cayman GT4,102930,2017-09-03 01:32:21.513000000
14227,WP1AA2A21HKA85314,2017 Porsche Cayenne Platinum Edition,73745,2017-09-03 03:27:59.950000000
14228,WP1AB29P54LA66931,2004 Porsche Cayenne S,66510,2017-09-03 04:10:20.983000000
14229,WP1AD2A22GLA70417,2016 Porsche Cayenne GTS,107475,2017-09-03 04:57:57.357000000
14230,WP1AA2A23HKA80311,2017 Porsche Cayenne Platinum Edition,71480,2017-09-03 05:02:23.640000000
14231,WP1AA2A21GKA36922,2016 Porsche Cayenne,72820,2017-09-03 05:07:43.513000000
14232,WP1AA2A21GKA09719,2016 Porsche Cayenne,68285,2017-09-03 05:27:07.060000000
14233,WP1AA2A29HKA81608,2017 Porsche Cayenne Platinum Edition,72580,2017-09-03 05:40:23.077000000
14234,WP1AA2A25HKA85624,2017 Porsche Cayenne Platinum Edition,71550,2017-09-03 05:44:42.170000000
14235,WP0AB2A99FS125292,2015 Porsche 911 Carrera S,126120,2017-09-03 11:41:09.187000000
14236,WP0CB2A90ES154591,2014 Porsche 911 Carrera S Cabriolet,133555,2017-09-03 11:42:55.797000000
14237,WP0AA2A9XAS706280,2010 Porsche Carrera Coupe,87465,2017-09-03 13:12:05.640000000
14238,WP0AD2A96FS167073,2015 Porsche 911 Turbo S,201760,2017-09-03 13:18:50.903000000
14239,WP0AD2A94ES167846,2014 Porsche 911 Turbo S,189510,2017-09-03 13:25:30.500000000
14240,WP0AB29979S721350,2009 Porsche Carrera S Coupe,102195,2017-09-03 13:26:19.500000000
14241,WP1AC2A27DLA90533,2013 Porsche Cayenne Turbo,126145,2017-09-03 20:39:29.623000000
14242,WP0AC2A92GS184182,2016 Porsche 911 GT3,152970,2017-09-03 21:16:50.090000000
14243,WP0AC2A99FS184260,2015 Porsche 911 GT3,153395,2017-09-03 21:27:26.327000000
14244,WP0CB29956S769515,2006 Porsche Carrera C4S Cabriolet,109990,2017-09-03 23:06:07.903000000
14245,WP0AB2A94ES122167,2014 Porsche 911 Carrera 4S,133705,2017-09-03 23:48:21.810000000
14246,WP1AG2A57HLB52825,2017 Porsche Macan GTS,76290,2017-09-03 23:51:50.890000000
14247,WP0AB2A99ES120107,2014 Porsche 911 Carrera S,119625,2017-09-03 23:52:30.780000000
14248,WP0CB2A91DS154274,2013 Porsche 911 Carrera S Cabriolet,129840,2017-09-03 23:53:39.547000000
14249,WP0AB2A92DS121629,2013 Porsche 911 Carrera 4S,127130,2017-09-03 23:54:46.653000000
14250,WP0AD2A92BS766613,2011 Porsche 911 Turbo Coupe,152885,2017-09-04 00:23:58.717000000
14251,WP0AB29827U782260,2007 Porsche Cayman S,63780,2017-09-04 00:24:59.483000000
14252,WP0AB29888U781051,2008 Porsche Cayman S,67425,2017-09-04 00:28:11.843000000
14253,WP0AB29817U780080,2007 Porsche Cayman S,67385,2017-09-04 00:30:44.890000000
14254,WP0AB298X8U781231,2008 Porsche Cayman S,67815,2017-09-04 00:48:46.170000000
14255,WP0AA2A88BU760349,2011 Porsche Cayman,58710,2017-09-04 00:59:40.793000000
14256,WP0CA2A9XAS740213,2010 Porsche Carrera Cabriolet,104650,2017-09-04 01:09:03.437000000
14257,WP0AC2A70DL090418,2013 Porsche Panamera Turbo,162025,2017-09-04 03:32:15.123000000
14258,WP1AD2A26GLA73076,2016 Porsche Cayenne GTS,113115,2017-09-04 03:36:29.530000000
14259,WP0AF2A9XGS192599,2016 Porsche 911 GT3 RS,186775,2017-09-04 03:44:02.780000000
14260,WP0AC2A97FS189120,2015 Porsche 911 GT3,146455,2017-09-04 03:50:01.030000000
14261,WP1AA2A28GLA08898,2016 Porsche Cayenne,64890,2017-09-04 04:55:59.450000000
14262,WP1AG2A56JLB60422,2018 Porsche Macan GTS,85480,2017-09-04 08:31:23
14263,WP0AD2A94HS167107,2017 Porsche 911 Turbo S,197710,2017-09-04 12:26:48.483000000
14264,WP0AD2A91HS166464,2017 Porsche 911 Turbo S,209125,2017-09-04 12:27:14.483000000
14265,WP0AA2A96DS106604,2013 Porsche 911 Carrera,86625,2017-09-04 13:24:48.187000000
14266,WP0AC2A70BL090139,2011 Porsche Panamera Turbo,143505,2017-09-04 13:47:44.047000000
14267,WP0AC2A77BL090459,2011 Porsche Panamera Turbo,147080,2017-09-04 13:50:04.500000000
14268,WP0AC2A95ES183377,2014 Porsche 911 GT3,158135,2017-09-04 14:37:18.623000000
14269,WP0AC2A93ES183636,2014 Porsche 911 GT3,158960,2017-09-04 14:38:20.890000000
14270,WP0AC2A98FS184041,2015 Porsche 911 GT3,134920,2017-09-04 14:45:32.187000000
14271,WP0CA29956S755844,2006 Porsche Carrera Cabriolet,97620,2017-09-04 17:46:57.327000000
14272,WP0CB2A8XDS132765,2013 Porsche Boxster S,73170,2017-09-04 18:46:58.890000000
14273,WP1AB2A21GLA96643,2016 Porsche Cayenne S,88850,2017-09-04 19:04:52.750000000
14274,WP1AA2A25GKA37748,2016 Porsche Cayenne,72465,2017-09-04 19:06:08.670000000
14275,WP0AA2A80EK172915,2014 Porsche Cayman,69835,2017-09-04 20:27:44.107000000
14276,WP0AA2A82GK171753,2016 Porsche Cayman,67380,2017-09-04 20:35:41.187000000
14277,WP0AA2A82EK174035,2014 Porsche Cayman,66155,2017-09-04 20:44:22.450000000
14278,WP0AB2A84GK185621,2016 Porsche Cayman GTS,93970,2017-09-04 20:52:05.357000000
14279,WP0AB2A97HS124693,2017 Porsche 911 Carrera GTS,133115,2017-09-04 21:17:36.560000000
14280,WP0AA2A84BU761563,2011 Porsche Cayman,59845,2017-09-04 21:28:57.093000000
14281,WP0AB29857U780079,2007 Porsche Cayman S,71485,2017-09-04 21:39:00.903000000
14282,WP0AA299X8S710313,2008 Porsche Carrera Coupe,81510,2017-09-04 22:52:30.513000000
14283,WP0CD29919S773348,2009 Porsche 911 Turbo Cabriolet,149015,2017-09-04 23:04:03.420000000
14284,WP0CC2A82GS152526,2016 Porsche Boxster Spyder,97840,2017-09-04 23:21:47.093000000
14285,WP0AA29986S715667,2006 Porsche Carrera 4 Coupe,88605,2017-09-04 23:27:20.157000000
14286,WP1AG2A55HLB53889,2017 Porsche Macan GTS,81860,2017-09-05 01:29:50.390000000
14287,WP1AA2A24HKA82827,2017 Porsche Cayenne Platinum Edition,72440,2017-09-05 01:39:08.530000000
14288,WP1AA2A20HKA81349,2017 Porsche Cayenne Platinum Edition,74405,2017-09-05 01:43:51.717000000
14289,WP1AG2A54HLB56363,2017 Porsche Macan GTS,101305,2017-09-05 02:07:58.233000000
14290,WP0CB2A86DS130608,2013 Porsche Boxster S,74045,2017-09-05 02:15:58.530000000
14291,WP1AG2A5XHLB51670,2017 Porsche Macan GTS,79430,2017-09-05 02:26:56.810000000
14292,WP1AF2A53GLB93700,2016 Porsche Macan Turbo,83870,2017-09-05 02:32:44.607000000
14293,WP0CB2A81DS132105,2013 Porsche Boxster S,76510,2017-09-05 02:49:19.577000000
14294,WP1AC29PX8LA92850,2008 Porsche Cayenne Turbo,111490,2017-09-05 04:57:14.763000000
14295,WP1AC29P05LA91962,2005 Porsche Cayenne Turbo,92420,2017-09-05 06:24:53.670000000
14296,WP1AC2A20FLA81305,2015 Porsche Cayenne Turbo,137200,2017-09-05 08:09:39.293000000
14297,WP1AD2A25HLA81347,2017 Porsche Cayenne GTS,108570,2017-09-05 08:23:17.357000000
14298,WP1AB2A54GLB48230,2016 Porsche Macan S,61615,2017-09-05 08:29:42.543000000
14299,WP0AB2A89JK278187,2018 Porsche 718 Cayman S,84100,2017-09-05 11:52:08.403000000
14300,WP0AB2A82JK278242,2018 Porsche 718 Cayman S,86210,2017-09-05 11:54:47.280000000
14301,WP0AB2A92FS125344,2015 Porsche 911 Carrera GTS,129105,2017-09-05 12:32:48.670000000
14302,WP1AG2A5XHLB54021,2017 Porsche Macan GTS,79525,2017-09-05 12:46:19.747000000
